Term (N-Gramm);S;tf;df;idf;tf-idf*;tf/S;df/S;(tf*df)/S^2
identification;3479;715;97;1,55468269448134;1111,59812655416;0,2055188272492095429721184248;0,0278815751652773785570566255;0,005730188629828492574962773
identifier;3479;352;40;1,93939443741963;682,666841971708;0,1011784995688416211555044553;0,0114975567691865478585800517;0,0011633055426138731952343139
identify;3479;2257;331;1,02162643497187;2305,81086373151;0,6487496407013509629203794194;0,0951422822650186835297499281;0,0617235214349373868142125863
illuminate;3479;1011;196;1,24919835739111;1262,93953932241;0,2906007473411899971256108077;0,0563380281690140845070422535;0,0163718730896445068803161018
illumination;3479;2026;194;1,25365269881736;2539,90036780398;0,5823512503592986490370796206;0,0557631503305547571141132509;0,0324737403189721005786701484
illuminator;3479;312;26;2,12648108077677;663,462097202352;0,0896809427996550732969244036;0,0074734118999712561080770336;0,0006702226251195837613452241
image;3479;70857;2624;0,122490598043966;8679,31630560132;20,367059499856280540385168152;0,7542397240586375395228513941;15,361645337057453330833768678
imager;3479;1220;90;1,58721191930826;1936,39854155608;0,350675481460189709686691578;0,0258695027306697326818051164;0,0090718003252133009116994085
imaging;3479;10126;921;0,57719479855074;5844,67453012479;2,9106064961195745903995400977;0,2647312446105202644438056913;0,7705284802892004017700420897
implement;3479;498;173;1,30340832561879;649,097346158159;0,1431445817763725208393216442;0,0497269330267318194883587238;0,0071181410311332124476006451
impurity;3479;163;28;2,09429639740537;341,370312777075;0,0468525438344351825237137108;0,0080482897384305835010060362;0,0003770828477620537828870319
incident;3479;1001;219;1,20101031390747;1202,21132422138;0,2877263581488933601609657948;0,0629491233112963495257257833;0,018112121999024905396738002
incline;3479;271;61;1,75612459373682;475,909764902679;0,0778959471112388617418798505;0,0175337740730094854843345789;0,0013658099378515580817058554
include;3479;19223;2962;0,0698693745623993;1343,098987213;5,5254383443518252371371083645;0,8513940787582638689278528313;4,7043254889250090119000043046
increase;3479;767;281;1,09274810884251;838,137799482204;0,2204656510491520551882724921;0,0807703363035354987065248635;0,017807084778617915351510368
indicate;3479;1990;450;0,888241914972245;1767,60141079477;0,572003449267030755964357574;0,1293475136533486634090255821;0,073987223963829790222466487
indication;3479;434;97;1,55468269448134;674,732289404903;0,1247484909456740442655935614;0,0278815751652773785570566255;0,0034781844270567353531941867
indicative;3479;506;115;1,48075658839398;749,262833727352;0,1454440931302098304110376545;0,0330554757114113250934176487;0,0048077236878338978146793131
indicator;3479;528;76;1,6606408364668;876,818361654469;0,151767749353262431733256683;0,0218453578614544409313020983;0,0033154207964495386064177947
individual;3479;846;155;1,3511227305773;1143,04983006839;0,2431733256682954872089680943;0,0445530324805978729519977005;0,0108341090769145733019229821
inertial;3479;206;22;2,19903174792538;453,000540072629;0,0592124173613107214716872665;0,0063236562230526013222190285;0,0003744389715288404347160448
initialization;3479;201;18;2,28618192364428;459,522566652501;0,05777522276516240298936476;0,0051739005461339465363610233;0,0002989232566176841775822264
initiate;3479;326;85;1,6120355030333;525,523573988855;0,0937050876688703650474274217;0,0244323081345214141994826099;0,0022894315756981836818141221
inner;3479;1782;303;1,06001180024528;1888,9410280371;0,512216154067260707099741305;0,0870939925265881000287438919;0,0446109498943317028603683861
input;3479;5602;573;0,783299806780199;4388,04551758267;1,610232825524576027594136246;0,1647025007185972980741592412;0,2652093731030704408771026355
insert;3479;1040;248;1,14700274792137;1192,88285783823;0,2989364759988502443230813452;0,0712848519689565967231963208;0,0213096424396995862581558418
insertion;3479;301;62;1,74906273924933;526,46788451405;0,0865191146881287726358148893;0,0178212129922391491807990802;0,0015418755707571094864675261
inside;3479;676;224;1,19120641041343;805,255533439476;0,1943087093992526588100028744;0,0643863179074446680080482897;0,0125108223355655635451108491
install;3479;437;133;1,4176027877805;619,49241826008;0,1256108077033630353549870652;0,038229376257545271629778672;0,0048020228297060315326856222
installation;3479;180;35;1,99738638439731;359,529549191516;0,0517390054613394653636102328;0,0100603621730382293762575453;0,0005205131334138779211630808
instruct;3479;322;76;1,6606408364668;534,726349342309;0,0925553319919517102615694165;0,0218453578614544409313020983;0,0020219043493499080137623672
instruction;3479;3237;515;0,829647199706398;2685,56798544961;0,930439781546421385455590687;0,1480310434032768036792181661;0,1377339716862336917245269341
instrument;3479;217;25;2,14351442007555;465,142629156395;0,0623742454728370221327967807;0,0071859729807415924116125323;0,0004482196426619504321126529
insulate;3479;535;63;1,74211387929401;932,030925422294;0,153779821787870077608508192;0,0181086519114688128772635815;0,0027847452637642468782224824
integrate;3479;1260;287;1,0835725320136;1365,30139033713;0,3621730382293762575452716298;0,0824949698189134808853118712;0,0298774538579565926747608387
integration;3479;184;38;1,96167083213078;360,947433112063;0,052888761138258120149468238;0,0109226789307272204656510492;0,0005776869569571165753606764
intensity;3479;1143;154;1,35393370791113;1547,54622814242;0,3285426846795056050589249784;0,0442655935613682092555331992;0,0145431369475837491172964779
interchangeable;3479;2017;159;1,34005730442714;2702,89558302954;0,5797643000862316757688991089;0,0457027881575165277378557057;0,0264968449881318874525021438
interest;3479;839;100;1,54145442874759;1293,28026571923;0,2411612532336878413337165852;0,0287438919229663696464501293;0,0069319129989562472358067429
interface;3479;2575;344;1,00489598617606;2587,60716440335;0,7401552170163840183960908307;0,098878988215004311583788445;0,0731857989806369940581360292
interior;3479;1258;101;1,53713305496495;1933,7133831459;0,3615981603909169301523426272;0,0290313308421960333429146306;0,0104976758262381747471648765
intermediate;3479;803;84;1,61717514268571;1298,59163957662;0,2308134521414199482609945387;0,0241448692152917505030181087;0,0055729606150845862759193852
internet;3479;257;46;1,87869659706601;482,825025445966;0,0738718022420235699913768324;0,0132221902845645300373670595;0,0009767470259077563149190383
interpolate;3479;122;27;2,1100906645886;257,431061079809;0,0350675481460189709686691578;0,0077608508192009198045415349;0,0002721540097563990273509823
interpolation;3479;242;43;1,907985973168;461,732605506657;0,069560218453578614544409313;0,0123598735268755389479735556;0,0008597555025880656583528601
intersect;3479;281;91;1,5824130364265;444,658063235845;0,0807703363035354987065248635;0,0261569416498993963782696177;0,0021127049737343289400097047
intersection;3479;305;52;1,82545108511279;556,762580959401;0,0876688703650474274216728945;0,0149468237999425122161540673;0,0013103711580863656872454701
interval;3479;1051;205;1,22970056769183;1292,41529664412;0,3020983041103765449841908594;0,0589249784420810577752227652;0,0178011360570931853181256471
iris;3479;169;25;2,14351442007555;362,253936992768;0,0485771773498131647025007186;0,0071859729807415924116125323;0,0003490742839164498757006375
item;3479;476;43;1,907985973168;908,201323227969;0,1368209255533199195171026157;0,0123598735268755389479735556;0,0016910893356690878238676092
join;3479;202;61;1,75612459373682;354,737167934838;0,0580626616843920666858292613;0,0175337740730094854843345789;0,0010180575920517148800907114
joint;3479;420;49;1,85125834871908;777,528506462011;0,1207243460764587525150905433;0,0140845070422535211267605634;0,001700342902485334542466064
judge;3479;224;38;1,96167083213078;439,414266397294;0,0643863179074446680080482897;0,0109226789307272204656510492;0,0007032710780347506134825625
judgment;3479;285;20;2,24042443308361;638,520963428828;0,0819200919804541534923828686;0,0057487783845932739292900259;0,0004709404540411276429570731
lamp;3479;191;30;2,06433317402793;394,287636239334;0,0549008335728657660247197471;0,0086231675768899108939350388;0,0004734190880097651568673735
landmark;3479;196;6;2,76330317836395;541,607422959333;0,0563380281690140845070422535;0,0017246335153779821787870078;0,0000971624515705905452837751
lane;3479;117;19;2,26270082779476;264,735996851987;0,0336303535498706524863466513;0,0054613394653636102328255246;0,0001836667770760397807532585
laser;3479;639;78;1,64935982605711;1053,94092885049;0,1836734693877551020408163265;0,0224202356999137683242311009;0,0041180024754943656105730593
latch;3479;593;53;1,8171785591468;1077,58688557405;0,170451279103190572003449267;0,0152342627191721759126185686;0,0025966995666769474895610265
lateral;3479;490;113;1,48837598526417;729,304232779443;0,1408450704225352112676056338;0,0324805978729519977004886462;0,0045747320947819715071110769
layer;3479;2749;199;1,24260135233788;3415,91111757684;0,7901695889623455015809140558;0,0572003449267030755964357574;0,0451979730392373540714578606
lead;3479;228;47;1,86935657081187;426,213298145107;0,0655360735843633227939062949;0,0135096292037941937338315608;0,0008853680535973199687592975
left;3479;1076;151;1,36247748145442;1466,02577004496;0,3092842770911181373958033918;0,0434032768036792181661396953;0,0134239510896116236696655108
length;3479;3923;503;0,839886443691662;3294,87451860239;1,1276228801379706812302385743;0,1445817763725208393216441506;0,1630337190886459478754843354
lens;3479;36124;1487;0,369143460225635;13334,9383571908;10,383443518252371371083644725;0,4274216728945099166427134234;4,4381087989770842853697555926
level;3479;2774;340;1,00997551170533;2801,6720694706;0,7973555619430870939925265881;0,0977292325380856567979304398;0,077924947128671920654630365
lever;3479;298;41;1,92867057202785;574,7438304643;0,0856567979304397815464213855;0,011784995688416211555044553;0,0010094649942937714985350034
light;3479;16282;1100;0,500061743589364;8142,00530912202;4,6800804828973843058350100604;0,3161828111526300661109514228;1,4797610035030533878753984094
limit;3479;2765;233;1,17409850772157;3246,38237385014;0,7947686116700201207243460765;0,0669732681805116412762288014;0,0532282513708291716380490474
linear;3479;891;176;1,29594176093344;1154,68410899169;0,2561080770336303535498706525;0,0505892497844208105777522277;0,0129563154808620127119221716
link;3479;623;109;1,50402793080697;937,009400892739;0,1790744466800804828973843058;0,031330842196033342914630641;0,0056105532302755885702256077
linkage;3479;120;14;2,39532639306935;287,439167168322;0,0344926703075596435757401552;0,0040241448692152917505030181;0,0001388035022437007789768216
liquid;3479;529;91;1,5824130364265;837,096496269616;0,1520551882724920954297211842;0,0261569416498993963782696177;0,0039772986872080427375983408
list;3479;192;51;1,83388425264965;352,105776508733;0,0551882724920954297211842483;0,014659384880712848519689566;0,0008090261273632845403220456
live;3479;454;48;1,860213191372;844,536788882889;0,1304972693302673181948835872;0,0137970681230238574302960621;0,0018004797148182901044421995
load;3479;232;68;1,70894551604135;396,475359721594;0,0666858292612819775797643001;0,019545846507617131359586088;0,001303430982974180648296629
locate;3479;2066;542;0,807455142209202;1668,20232380421;0,5938488071284851968956596723;0,1557918942224777234837597011;0,0925168305443055408788294172
location;3479;3384;441;0,89701583927975;3035,50160012267;0,9726933026731819488358723771;0,1267605633802816901408450704;0,123299151043079401965110583
lock;3479;1114;141;1,39223531609221;1550,95014212672;0,3202069560218453578614544409;0,0405288876113825812014946824;0,0129776317329922953315507549
logic;3479;340;65;1,72854107210473;587,703964515609;0,0977292325380856567979304398;0,0186835297499281402701925841;0,0018259270235629685805879502
loop;3479;184;48;1,860213191372;342,279227212448;0,052888761138258120149468238;0,0137970681230238574302960621;0,0007297098403668840951924333
luminance;3479;979;91;1,5824130364265;1549,18236266154;0,2814027019258407588387467663;0,0261569416498993963782696177;0,0073606340543982492251583661
machine;3479;517;69;1,70260533801033;880,246959751342;0,1486059212417361310721471687;0,0198332854268467950560505892;0,0029473436521068677907381876
magnet;3479;1417;126;1,44108388363003;2042,01586310375;0,4073009485484334578901983329;0,036217303822937625754527163;0,0147513422009493002857617102
magnification;3479;913;139;1,39843962849349;1276,77538081456;0,2624317332566829548720896809;0,0399540097729232538085656798;0,0104852000352626992604830312
magnitude;3479;168;41;1,92867057202785;324,016656100679;0,0482897384305835010060362173;0,011784995688416211555044553;0,0005690943591991731938049684
maintain;3479;443;172;1,30592598184004;578,525209955138;0,127335441218741017533774073;0,0494394941075021557918942225;0,0062953997958101336636416041
management;3479;183;44;1,8980017522614;347,334320663836;0,0526013222190284564530037367;0,0126473124461052026444380569;0,0006652653571823087335246233
manipulate;3479;209;52;1,82545108511279;381,519276788573;0,0600747341189997125610807703;0,0149468237999425122161540673;0,0008979264657050833725714861
manner;3479;495;218;1,20299793514298;595,483977895777;0,1422822650186835297499281403;0,062661684392066685829261282;0,0089156463851891375353504842
manual;3479;184;46;1,87869659706601;345,680173860147;0,052888761138258120149468238;0,0132221902845645300373670595;0,0006993052636849305912260819
manufacturing;3479;430;109;1,50402793080697;646,732010246995;0,1235987352687553894797355562;0,031330842196033342914630641;0,0038724524703346758991926346
mark;3479;318;50;1,84248442441157;585,910046962879;0,0914055763150330554757114113;0,0143719459614831848232250647;0,001313676003377882372459204
marker;3479;641;45;1,88824191497225;1210,36306749721;0,1842483472262144294337453291;0,0129347513653348663409025582;0,00238320656084496962475382
mask;3479;543;61;1,75612459373682;953,575654399094;0,1560793331417073871802242024;0,0175337740730094854843345789;0,0027366597647726791083626549
master;3479;118;21;2,21923513401367;261,869745813613;0,0339177924691003161828111526;0,0060362173038229376257545272;0,0002047351658094586489908118
match;3479;1317;195;1,25141981738507;1648,11989949614;0,3785570566254670882437482035;0,0560505892497844208105777522;0,0212183460885214378291264443
mate;3479;256;48;1,860213191372;476,214576991232;0,0735843633227939062949123311;0,0137970681230238574302960621;0,0010152484735539256976590376
material;3479;1573;349;0,998629001788409;1570,84341981317;0,4521414199482609945386605346;0,1003161828111526300661109514;0,0453571013400238824644991453
matrix;3479;1136;167;1,31873795760001;1498,08631983361;0,3265306122448979591836734694;0,048002299511353837309571716;0,0156742202486053346316968869
maximum;3479;1282;252;1,14005388796604;1461,54908437247;0,3684966944524288588674906582;0,072434607645875251509054326;0,0266919134814636597972427841
measure;3479;1748;275;1,10212173491733;1926,50879263549;0,502443230813452141419948261;0,0790457027881575165277378557;0,0397159782908017645560464995
measurement;3479;1158;149;1,36826816033531;1584,45452966829;0,3328542684679505605058924978;0,0428283989652198907732106927;0,0142556154072217975037016333
mechanical;3479;266;76;1,6606408364668;441,730462500168;0,0764587525150905432595573441;0,0218453578614544409313020983;0,001670268810332532707021086
mechanism;3479;2148;280;1,09429639740537;2350,54866162673;0,6174187985053176200057487784;0,0804828973843058350100603622;0,049691653803244878873702115
media;3479;997;109;1,50402793080697;1499,51584701454;0,2865766024719747053751077896;0,031330842196033342914630641;0,0089786863091248183058024573
medium;3479;2532;525;0,821295125341632;2079,51925736501;0,7277953434895084794481172751;0,1509054325955734406438631791;0,1098282711503282413654100516
member;3479;9183;467;0,872137548181477;8008,8391049505;2,639551595286001724633515378;0,1342339752802529462489221041;0,3543175035925733847093566202
memory;3479;2867;541;0,80825716364102;2317,2732881588;0,8240873814314458177637252084;0,1555044553032480597872951998;0,1281492593717770012676560327
message;3479;640;76;1,6606408364668;1062,81013533875;0,1839609083069847657372808278;0,0218453578614544409313020983;0,0040186918744842892199003573
metadata;3479;213;34;2,00997551170533;428,124783993236;0,0612244897959183673469387755;0,009772923253808565679793044;0,0005983422400290958579465129
metal;3479;712;136;1,40791552037737;1002,43585050869;0,204656510491520551882724921;0,0390916930152342627191721759;0,0080003694817035915654068954
method;3479;17737;1844;0,275693512029978;4889,97582287573;5,0983041103765449841908594424;0,5300373670594998562805403852;2,7022916871326096438194724955
microlens;3479;253;29;2,07905643084863;526,001277004704;0,0727220465651049152055188272;0,0083357286576602471974705375;0,0006061912475964479853291308
microphone;3479;280;69;1,70260533801033;476,729494642893;0,0804828973843058350100603622;0,0198332854268467950560505892;0,0015962402758025589582334478
middle;3479;159;49;1,85125834871908;294,350077446333;0,0457027881575165277378557057;0,0140845070422535211267605634;0,0006437012416551623625050099
minimum;3479;466;131;1,42418313309182;663,66934002079;0,1339465363610232825524576028;0,0376544984190859442368496694;0,0050436896416481891389399097
mirror;3479;2685;154;1,35393370791113;3635,31200574137;0,771773498131647025007185973;0,0442655935613682092555331992;0,034163011989730854225670204
mobile;3479;2166;195;1,25141981738507;2710,57532445606;0,6225926990514515665421098017;0,0560505892497844208105777522;0,0348966876444475583431191179
mode;3479;4887;389;0,951504827421881;4650,00409161073;1,4047139982753664846220178212;0,1118137395803391779246910032;0,1570663251880188452193058156
model;3479;1294;134;1,41434963038278;1830,16842171532;0,3719459614831848232250646738;0,0385168151767749353262431733;0,0143261738541956787330148509
modify;3479;612;122;1,45509459807284;890,517894020579;0,1759126185685541822362747916;0,0350675481460189709686691578;0,0061688242211450446199555978
modular;3479;69;19;2,26270082779476;156,126357117838;0,0198332854268467950560505892;0,0054613394653636102328255246;0,0001083163044294593578801268
modulate;3479;258;38;1,96167083213078;506,111074689741;0,0741592411612532336878413337;0,0109226789307272204656510492;0,0008100175809507395458861658
modulation;3479;226;41;1,92867057202785;435,879549278295;0,0649611957459039954009772923;0,011784995688416211555044553;0,0007655674117798401297614455
module;3479;12392;790;0,643827337457147;7978,30836576897;3,5619430870939925265881000287;0,2270767461914343202069560218;0,8088344463363765725796490436
mold;3479;369;66;1,72191049320572;635,384971992911;0,1060649611957459039954009773;0,0189709686691578039666570854;0,0020121550557399337923818524
monitor;3479;1588;225;1,18927191063623;1888,56379409033;0,456453003736705949985628054;0,064673756826674331704512791;0,0295205305664727906716775833
motion;3479;3961;326;1,02823682867965;4072,84607840009;1,1385455590686979016958896235;0,0937050876688703650474274217;0,1066875114275353595725380906
motor;3479;1565;192;1,25815320004404;1969,00975806892;0,4498419085944236849669445243;0,0551882724920954297211842483;0,0248259978298733393255686544
mount;3479;7791;815;0,630296820007612;4910,64252467931;2,2394366197183098591549295775;0,2342627191721759126185685542;0,5246165119489573254415831002
movable;3479;2170;267;1,11494316738301;2419,42667322114;0,6237424547283702213279678068;0,0767461914343202069560218454;0,0478698578362963061496313321
move;3479;3045;669;0,716028310979766;2180,30620693339;0,8752515090543259557344064386;0,1922966369646450129347513653;0,1683079216893774258080821809
moveable;3479;426;60;1,76330317836395;751,167153983041;0,122448979591836734693877551;0,0172463351537798217878700776;0,0021117961412791618515759279
movement;3479;2687;508;0,83559071646367;2245,23225513788;0,7723483759701063524001149756;0,1460189709686691578039666571;0,1127775150884777312501461361
moving;3479;3036;541;0,80825716364102;2453,86874881414;0,872664558781258982466225927;0,1555044553032480597872951998;0,1357032268757289765778178288
multiple;3479;1167;266;1,11657279211652;1303,04044839998;0,3354412187410175337740730095;0,0764587525150905432595573441;0,0256474171270798114354422019
navigation;3479;216;38;1,96167083213078;423,720899740248;0,0620868065536073584363322794;0,0109226789307272204656510492;0,0006781542538192238058581853
neighboring;3479;267;47;1,86935657081187;499,11820440677;0,0767461914343202069560218454;0,0135096292037941937338315608;0,001036812589081072068678651
network;3479;1646;173;1,30340832561879;2145,41010396853;0,4731244610520264443805691291;0,0497269330267318194883587238;0,0235270283880427062023105661
node;3479;983;56;1,79326640174139;1762,78087291178;0,2825524576027594136246047715;0,0160965794768611670020120724;0,0045481280901852621911405195
noise;3479;902;108;1,50803067326064;1360,2436672811;0,2592699051451566542109801667;0,0310434032768036792181661397;0,0080486202229597351695274096
notification;3479;147;31;2,05009273491332;301,363632032257;0,0422535211267605633802816901;0,0089106064961195745903995401;0,0003765044998360383629746285
object;3479;11841;902;0,586247891205647;6941,76127976607;3,403564242598447829836159816;0,2592699051451566542109801667;0,882441778333946519836796825
objective;3479;545;63;1,74211387929401;949,452064215234;0,1566542109801667145731532049;0,0181086519114688128772635815;0,0028367965771056346703387904
observation;3479;373;47;1,86935657081187;697,270000912828;0,1072147168726645587812589825;0,0135096292037941937338315608;0,0014484310701394752120492015
observe;3479;196;57;1,7855795730751;349,973596322719;0,0563380281690140845070422535;0,0163840183960908306984765737;0,0009230432899206101801958633
occur;3479;419;144;1,38309193665234;579,51552145733;0,120436907157229088818626042;0,0413912043690715722908881863;0,004985028637723767976396134
offset;3479;764;141;1,39223531609221;1063,66778149445;0,2196033342914630640988789882;0,0405288876113825812014946824;0,0089002788545835849491066218
omega;3479;558;49;1,85125834871908;1033,00215858524;0,1603909169301523426271917218;0,0140845070422535211267605634;0,0022590269990162301778477707
opaque;3479;274;39;1,95038982172109;534,406811151578;0,0787582638689278528312733544;0,0112101178499568841621155504;0,0008828894196286824548489971
open;3479;3310;435;0,902965171792952;2988,81471863467;0,9514228226501868352974992814;0,1250359298649037079620580627;0,1189620373247574801248669696
opening;3479;289;58;1,77802643518465;513,849639768364;0,0830698476573728082782408738;0,016671457315320494394941075;0,0013848954194100669388151683
operable;3479;1672;229;1,1816189464077;1975,66687839368;0,4805978729519977004886461627;0,0658235125035929864903707962;0,0316346400994560142029031248
operate;3479;2094;463;0,875873437729636;1834,07897860586;0,6018970968669157803966657085;0,1330842196033342914630640989;0,0801030054180459920447416565
operation;3479;5014;701;0,69573641078093;3488,42236365558;1,4412187410175337740730094855;0,2014946823799942512216154067;0,2903979124614231605706178929
operative;3479;139;40;1,93939443741963;269,575826801328;0,0399540097729232538085656798;0,0114975567691865478585800517;0,0004593734955208192447090047
operator;3479;368;87;1,60193517612897;589,512144815461;0,105777522276516240298936476;0,0250071859729807415924116125;0,0026451981713299548450725707
opposite;3479;1406;451;0,887277886869628;1247,5127089387;0,4041391204369071572290888186;0,1296349525725783271054900834;0,0523905557105619798534978606
optical;3479;15344;1214;0,45723574200835;7015,82522537612;4,4104627766599597585513078471;0,3489508479448117275079045703;1,5390347257445217438578004387
optics;3479;259;60;1,76330317836395;456,695523196262;0,074446680080482897384305835;0,0172463351537798217878700776;0,0012839323957542322055355993
order;3479;1602;453;0,885356226734757;1418,34067522908;0,4604771486059212417361310721;0,1302098304110376544984190859;0,059958651428135188992948369
orient;3479;386;130;1,42751107644075;551,01927550613;0,1109514228226501868352974993;0,0373670594998562805403851682;0,0041459284182076816006291103
orientation;3479;1641;238;1,16487747169108;1911,56393104506;0,4716872664558781258982466226;0,0684104627766599597585513078;0,0322683441841043385926365899
orthogonal;3479;378;108;1,50803067326064;570,035594492522;0,1086519114688128772635814889;0,0310434032768036792181661397;0,0033729251045219289291367637
outer;3479;2041;363;0,981547803711476;2003,33906737512;0,58666283414774360448404714;0,1043403276803679218166139695;0,0612125923528689072801693337
output;3479;8752;917;0,579085093077568;5068,15273461487;2,5156654210980166714573153205;0,2635814889336016096579476861;0,6630828373517911146094734547
overlap;3479;927;227;1,18542857155447;1098,89228583099;0,2664558781258982466225926991;0,0652486346651336590974417936;0,0173858822462141138210199893
overlay;3479;280;41;1,92867057202785;540,027760167799;0,0804828973843058350100603622;0,011784995688416211555044553;0,0009484905986652886563416139
package;3479;328;41;1,92867057202785;632,603947625136;0,0942799655073296924403564243;0,011784995688416211555044553;0,0011110889870079095688573192
packet;3479;282;23;2,17972659273;614,682899149859;0,0810577752227651624029893648;0,0066110951422822650186835297;0,0005358806640194305074069432
pane;3479;135;8;2,63836444175565;356,179199637012;0,0388042540960045990227076746;0,0022995113538373095717160103;0,0000892308228709505007708139
panel;3479;1128;94;1,56832657514789;1769,07237676682;0,324231100891060649611957459;0,0270192584075883874676631216;0,0087604838987524291645656801
panoramic;3479;441;43;1,907985973168;841,421814167089;0,1267605633802816901408450704;0,0123598735268755389479735556;0,0015667445315757725427008732
parallax;3479;241;32;2,03630445042768;490,749372553072;0,0692727795343489508479448117;0,0091980454153492382868640414;0,0006371741722044169092078856
parallel;3479;1552;447;0,891146905615652;1383,05999751549;0,4461052026444380569129060075;0,1284851968956596723196320782;0,057317914797948781672914339
parameter;3479;3847;319;1,03766374569041;3991,892429671;1,105777522276516240298936476;0,0916930152342627191721759126;0,1013920751958058869374420051
park;3479;345;14;2,39532639306935;826,387605608926;0,0991664271342339752802529462;0,0040241448692152917505030181;0,000399060068950639739558362
partial;3479;556;76;1,6606408364668;923,316305075539;0,1598160390916930152342627192;0,0218453578614544409313020983;0,0034912385659582262597884354
partially;3479;561;174;1,30090518046499;729,807806240859;0,1612532336878413337165852256;0,0500143719459614831848232251;0,0080649792071527427613353921
participant;3479;202;16;2,33733444609166;472,141558110516;0,0580626616843920666858292613;0,0045990227076746191434320207;0,0002670314995545481652696948
partition;3479;245;31;2,05009273491332;502,272720053762;0,0704225352112676056338028169;0,0089106064961195745903995401;0,0006275074997267306049577141
pass;3479;1487;423;0,915114061372546;1360,77460926098;0,4274216728945099166427134234;0,1215866628341477436044840471;0,0519687748302321629030950785
passage;3479;174;33;2,0229404888697;351,991645063328;0,0500143719459614831848232251;0,0094854843345789019833285427;0,0004744105415972201624314937
patch;3479;86;9;2,58721191930826;222,500225060511;0,0247197470537510778959471112;0,0025869502730669732681805116;0,0000639487563908478588857499
path;3479;2204;298;1,06723816467133;2352,19291493562;0,6335153779821787870077608508;0,0856567979304397815464213855;0,0542648987176456678724670117
patient;3479;138;16;2,33733444609166;322,55215356065;0,0396665708536935901121011785;0,0045990227076746191434320207;0,0001824274600917210237981083
pattern;3479;2090;222;1,19510145429695;2497,76203948063;0,6007473411899971256108077034;0,0638114400689853406151192872;0,0383345529589477901367057517
peak;3479;198;38;1,96167083213078;388,410824761894;0,0569129060074734118999712561;0,0109226789307272204656510492;0,0006216413993342884887033365
perform;3479;5671;1198;0,462997610694296;2625,65945024735;1,6300661109514228226501868353;0,3443518252371371083644725496;0,5613162405633240993201850614
perimeter;3479;276;47;1,86935657081187;515,942413544076;0,079333141707387180224202357;0,0135096292037941937338315608;0,0010717613280388610148138864
period;3479;1568;274;1,1037038659272;1730,60766177385;0,4507042253521126760563380282;0,0787582638689278528312733544;0,0354966823071224125436724978
peripheral;3479;738;133;1,4176027877805;1046,19085738201;0,2121299223914918079908019546;0,038229376257545271629778672;0,0081095946185882180117207991
periphery;3479;359;115;1,48075658839398;531,591615233438;0,1031905720034492670307559644;0,0330554757114113250934176487;0,0034110134465066587262250462
permanent;3479;201;40;1,93939443741963;389,818281921345;0,05777522276516240298936476;0,0114975567691865478585800517;0,0006642739035948537279605031
permit;3479;249;93;1,57297148019365;391,66989856822;0,0715722908881862604196608221;0,0267318194883587237711986203;0,001913257560391296987360867
perpendicular;3479;1198;363;0,981547803711476;1175,89426884635;0,3443518252371371083644725496;0,1043403276803679218166139695;0,0359297822825756741409323183
person;3479;603;68;1,70894551604135;1030,49414617294;0,17332566829548720896809428;0,019545846507617131359586088;0,003387796908333754012598566
perspective;3479;236;46;1,87869659706601;443,37239690758;0,0678355849382006323656223053;0,0132221902845645300373670595;0,0008969350121176283670073659
phase;3479;1165;113;1,48837598526417;1733,95802283276;0,3348663409025582063811440069;0,0324805978729519977004886462;0,0108766589600428506240498053
phone;3479;667;113;1,48837598526417;992,746782171201;0,1917217591261856855418223627;0,0324805978729519977004886462;0,0062272373616726020311083435
photo;3479;504;66;1,72191049320572;867,842888575683;0,1448692152917505030181086519;0,0189709686691578039666570854;0,0027483093444252754237410667
photodetector;3479;152;17;2,31100550736931;351,272837120136;0,0436907157229088818626041966;0,004886461626904282839896522;0,0002134930058319778648072065
photodiode;3479;357;40;1,93939443741963;692,363814158807;0,1026156941649899396378269618;0,0114975567691865478585800517;0,0011798297690714566213029832
photoelectric;3479;1530;165;1,32397048453368;2025,67484133653;0,439781546421385455590686979;0,0474274216728945099166427134;0,0208577048460846795551777383
photograph;3479;2721;280;1,09429639740537;2977,58049734001;0,7821212992239149180799080195;0,0804828973843058350100603622;0,062947388267518303265988573
photographic;3479;1426;122;1,45509459807284;2074,96489685187;0,4098878988215004311583788445;0,0350675481460189709686691578;0,0143737636263935190000926183
photography;3479;410;53;1,8171785591468;745,043209250188;0,1178499568841621155504455303;0,0152342627191721759126185686;0,0017953572046164392423609121
photosensitive;3479;111;24;2,16124318703598;239,897993760994;0,0319057200344926703075596436;0,006898534061511928715148031;0,0002201026964150112352346742
photosensor;3479;300;19;2,26270082779476;678,810248338428;0,086231675768899108939350388;0,0054613394653636102328255246;0,0004709404540411276429570731
physical;3479;637;94;1,56832657514789;999,024028369206;0,1830985915492957746478873239;0,0270192584075883874676631216;0,0049471881591359019306988814
pick;3479;379;60;1,76330317836395;668,291904599935;0,1089393503880425409600459902;0,0172463351537798217878700776;0,0018788045482272355440076917
pickup;3479;2304;208;1,22339109378483;2818,69308008024;0,6622592699051451566542109802;0,059787295199770048864616269;0,0395946904686031022087024673
picture;3479;1624;165;1,32397048453368;2150,1280668827;0,4668008048289738430583501006;0,0474274216728945099166427134;0,0221391586078702742468030373
piece;3479;663;101;1,53713305496495;1019,11921544176;0,1905720034492670307559643576;0,0290313308421960333429146306;0,005532558881395794799181489
